0,1,2,3
TXMD,6 HOURS AGO,TherapeuticsMD Announces Closing of its Underwritten Public Offering of Common Stock,https://www.nasdaq.com/press-release/therapeuticsmd-announces-closing-of-its-underwritten-public-offering-of-common-1
TYME,"FEB 8, 2021",TYME Announces Closing of $100 Million Registered Direct Offering of Common Stock,https://www.nasdaq.com/press-release/tyme-announces-closing-of-%24100-million-registered-direct-offering-of-common-stock
UBX,"FEB 8, 2021",Study published in Cell Metabolism Reveals New Therapeutic Approach Aimed at Restoring Vascular Health and Reversing Age-Related Eye Disease,https://www.nasdaq.com/press-release/study-published-in-cell-metabolism-reveals-new-therapeutic-approach-aimed-at
UFPT,"NOV 17, 2020","UFP Technologies, Inc. to Present Virtually and Host 1x1 Investor Meetings at the 12th Annual Southwest IDEAS Investor Conference on November 18, 2020",https://www.nasdaq.com/press-release/ufp-technologies-inc.-to-present-virtually-and-host-1x1-investor-meetings-at-the-12th
UHS,"FEB 8, 2021","Universal Health Services, Inc. Announces Date For 2020 Fourth Quarter And Full Year Earnings Release And Conference Call",https://www.nasdaq.com/press-release/universal-health-services-inc.-announces-date-for-2020-fourth-quarter-and-full-year
UNH,"FEB 4, 2021",UnitedHealth Group Announces Executive Leadership Actions,https://www.nasdaq.com/press-release/unitedhealth-group-announces-executive-leadership-actions-2021-02-04
URGN,"JAN 13, 2021",UroGen Pharma and MD Anderson Announce Strategic Research Collaboration to Advance Investigational Treatment for High-Grade Bladder Cancer,https://www.nasdaq.com/press-release/urogen-pharma-and-md-anderson-announce-strategic-research-collaboration-to-advance
UROV,4 DAYS AGO,Urovant Sciences Provides Merger Update and Reports Third Quarter Fiscal Year 2020 Results,https://www.nasdaq.com/press-release/urovant-sciences-provides-merger-update-and-reports-third-quarter-fiscal-year-2020
USPH,"JAN 21, 2021","U.S. Physical Therapy, Inc. Schedules Fourth Quarter and Year Ended 2020 Release and Conference Call for Thursday, February 25, 2021",https://www.nasdaq.com/press-release/u.s.-physical-therapy-inc.-schedules-fourth-quarter-and-year-ended-2020-release-and
UTHR,6 DAYS AGO,United Therapeutics Announces Commercial Launch Of The Remunity® Pump For Remodulin®,https://www.nasdaq.com/press-release/united-therapeutics-announces-commercial-launch-of-the-remunityr-pump-for-remodulinr
UTMD,"FEB 9, 2021","Utah Medical Products, Inc. Announces Quarterly Dividend",https://www.nasdaq.com/press-release/utah-medical-products-inc.-announces-quarterly-dividend-2021-02-09
VAPO,4 DAYS AGO,"Vapotherm to Participate in Fireside Chat at the BTIG Virtual MedTech, Digital Health, Life Science and Diagnostic Tools Conference",https://www.nasdaq.com/press-release/vapotherm-to-participate-in-fireside-chat-at-the-btig-virtual-medtech-digital-health
VAR,"FEB 4, 2021",Varian Installs World's First ProBeam® 360° Proton Therapy System at Penn Medicine Lancaster General Health,https://www.nasdaq.com/press-release/varian-installs-worlds-first-probeamr-360deg-proton-therapy-system-at-penn-medicine
VBIV,"FEB 2, 2021",VBI Vaccines Announces U.S. FDA Acceptance of BLA Filing for VBI’s 3-Antigen Prophylactic Hepatitis B Vaccine,https://www.nasdaq.com/press-release/vbi-vaccines-announces-u.s.-fda-acceptance-of-bla-filing-for-vbis-3-antigen
VBLT,"JAN 27, 2021",VBL Therapeutics Treats First Patient in Phase 2 Randomized Controlled Study of VB-201 in COVID-19 Patients,https://www.nasdaq.com/press-release/vbl-therapeutics-treats-first-patient-in-phase-2-randomized-controlled-study-of-vb
VCEL,13 HOURS AGO,"Vericel to Participate in the BTIG Virtual MedTech Digital Health, Life Science & Diagnostic Tools Conference on February 18, 2021",https://www.nasdaq.com/press-release/vericel-to-participate-in-the-btig-virtual-medtech-digital-health-life-science
VCNX,"JAN 5, 2021",Vaccinex to Participate in the LifeSci Partners 10th Annual Healthcare Corporate Access Event,https://www.nasdaq.com/press-release/vaccinex-to-participate-in-the-lifesci-partners-10th-annual-healthcare-corporate
VCYT,5 DAYS AGO,"Veracyte to Present at BTIG Virtual MedTech, Digital Health, Life Science & Diagnostic Tools Conference",https://www.nasdaq.com/press-release/veracyte-to-present-at-btig-virtual-medtech-digital-health-life-science-diagnostic
VERO,"FEB 9, 2021","Venus Concept Inc. to Participate in the BTIG Virtual MedTech, Digital Health, Life Science & Diagnostic Tools Conference on February 17th",https://www.nasdaq.com/press-release/venus-concept-inc.-to-participate-in-the-btig-virtual-medtech-digital-health-life
VERU,6 DAYS AGO,Veru Sets Another Quarterly Record in Both Net Revenues and in Gross Profit for Fiscal 2021 First Quarter,https://www.nasdaq.com/press-release/veru-sets-another-quarterly-record-in-both-net-revenues-and-in-gross-profit-for
VIE,"FEB 1, 2021","Horizon Therapeutics plc to Acquire Viela Bio, Inc. to Significantly Expand Development Pipeline and Grow Rare Disease Medicine Portfolio",https://www.nasdaq.com/press-release/horizon-therapeutics-plc-to-acquire-viela-bio-inc.-to-significantly-expand
VINC,"JAN 7, 2021",Vincera Pharma Announces Name Change to Vincerx,https://www.nasdaq.com/press-release/vincera-pharma-announces-name-change-to-vincerx-2021-01-07
VINCU,"JAN 7, 2021",Vincera Pharma Announces Name Change to Vincerx,https://www.nasdaq.com/press-release/vincera-pharma-announces-name-change-to-vincerx-2021-01-07
VINCW,,,
VIR,5 DAYS AGO,"Vir Biotechnology to Provide Corporate Update and Report Fourth Quarter and Full Year 2020 Financial Results on February 25, 2021",https://www.nasdaq.com/press-release/vir-biotechnology-to-provide-corporate-update-and-report-fourth-quarter-and-full-year
VIRI,"FEB 1, 2021","Virios Therapeutics, Inc. Announces Research Collaboration to Explore Role of HSV-1 in Irritable Bowel Syndrome",https://www.nasdaq.com/press-release/virios-therapeutics-inc.-announces-research-collaboration-to-explore-role-of-hsv-1-in
VIVE,"FEB 9, 2021",Viveve Recognized for Leadership in Appointing Women to Board of Directors,https://www.nasdaq.com/press-release/viveve-recognized-for-leadership-in-appointing-women-to-board-of-directors-2021-02-09
VIVO,13 HOURS AGO,Meridian Bioscience Provides an Update on the Revogene® SARS-CoV-2 EUA Submission,https://www.nasdaq.com/press-release/meridian-bioscience-provides-an-update-on-the-revogener-sars-cov-2-eua-submission
VKTX,6 DAYS AGO,"Viking Therapeutics to Report Financial Results for Fourth Quarter and Year-End 2020 on February 17, 2021",https://www.nasdaq.com/press-release/viking-therapeutics-to-report-financial-results-for-fourth-quarter-and-year-end-2020
VKTXW,,,
VMD,5 DAYS AGO,Commonwealth Primary Care ACO and VieMed Healthcare announce an innovative chronic respiratory care and sleep management alliance,https://www.nasdaq.com/press-release/commonwealth-primary-care-aco-and-viemed-healthcare-announce-an-innovative-chronic
VNDA,6 DAYS AGO,Vanda Pharmaceuticals Reports Fourth Quarter and Full Year 2020 Financial Results,https://www.nasdaq.com/press-release/vanda-pharmaceuticals-reports-fourth-quarter-and-full-year-2020-financial-results
VNRX,4 DAYS AGO,VolitionRx Limited Announces Closing of $20 Million Underwritten Public Offering of Common Stock,https://www.nasdaq.com/press-release/volitionrx-limited-announces-closing-of-%2420-million-underwritten-public-offering-of
VOR,6 DAYS AGO,PureTech Founded Entity Vor Biopharma Closes Over $200M Initial Public Offering,https://www.nasdaq.com/press-release/puretech-founded-entity-vor-biopharma-closes-over-%24200m-initial-public-offering-2021
VRAY,5 DAYS AGO,ViewRay Announces Appointment of Phil Spencer to its Board of Directors,https://www.nasdaq.com/press-release/viewray-announces-appointment-of-phil-spencer-to-its-board-of-directors-2021-02-11
VRCA,"JAN 19, 2021",Verrica Pharmaceuticals Presents Positive Data From Clinical Studies Evaluating the Safety and Efficacy of VP-102 in Molluscum and External Genital Warts at the 2021 Winter Clinical Dermatology Conference,https://www.nasdaq.com/press-release/verrica-pharmaceuticals-presents-positive-data-from-clinical-studies-evaluating-the
VRDN,"JAN 19, 2021","miRagen Therapeutics Announces Company Name Change to Viridian Therapeutics and New Executive Appointments, Including Expansion of Leadership Team",https://www.nasdaq.com/press-release/miragen-therapeutics-announces-company-name-change-to-viridian-therapeutics-and-new
VRNA,"FEB 2, 2021",CORRECTING and REPLACING -- Verona Pharma Reports Positive Phase 2 Results with pMDI Formulation of Ensifentrine in COPD,https://www.nasdaq.com/press-release/correcting-and-replacing-verona-pharma-reports-positive-phase-2-results-with-pmdi
VRTX,"FEB 1, 2021",Vertex Reports Full-Year and Fourth-Quarter 2020 Financial Results,https://www.nasdaq.com/press-release/vertex-reports-full-year-and-fourth-quarter-2020-financial-results-2021-02-01
VSTM,"JAN 20, 2021","Frank Neumann, M.D., Ph.D., to Depart Verastem Oncology",https://www.nasdaq.com/press-release/frank-neumann-m.d.-ph.d.-to-depart-verastem-oncology-2021-01-20
VTGN,5 DAYS AGO,VistaGen Therapeutics Reports Fiscal 2021 Third Quarter Financial Results and Provides Update on Expected Clinical Studies in Calendar 2021,https://www.nasdaq.com/press-release/vistagen-therapeutics-reports-fiscal-2021-third-quarter-financial-results-and
VTRS,"FEB 9, 2021","Viatris Inc. to Hold Conference Call on Monday, Feb. 22, 2021, to Discuss 2021 Financial Guidance",https://www.nasdaq.com/press-release/viatris-inc.-to-hold-conference-call-on-monday-feb.-22-2021-to-discuss-2021-financial
VTVT,"JAN 6, 2021",vTv Therapeutics to Participate in the LifeSci Partners 10th Annual Healthcare Corporate Access Event Virtually,https://www.nasdaq.com/press-release/vtv-therapeutics-to-participate-in-the-lifesci-partners-10th-annual-healthcare
VVOS,14 HOURS AGO,Vivos Therapeutics Launches VivoScore Diagnostic Technology for Home Sleep Apnea Testing in Children and Adults,https://www.nasdaq.com/press-release/vivos-therapeutics-launches-vivoscore-diagnostic-technology-for-home-sleep-apnea
VXRT,"FEB 3, 2021",Vaxart Announces Positive Preliminary Data from Phase 1 Clinical Trial Evaluating Its Oral COVID-19 Tablet Vaccine Candidate,https://www.nasdaq.com/press-release/vaxart-announces-positive-preliminary-data-from-phase-1-clinical-trial-evaluating-its
VYGR,"FEB 2, 2021",Voyager Therapeutics Provides Update on NBIb-1817 (VY-AADC) Gene Therapy Program,https://www.nasdaq.com/press-release/voyager-therapeutics-provides-update-on-nbib-1817-vy-aadc-gene-therapy-program-2021
VYNE,5 DAYS AGO,VYNE Therapeutics Announces Reverse Stock Split,https://www.nasdaq.com/press-release/vyne-therapeutics-announces-reverse-stock-split-2021-02-11
WBA,14 HOURS AGO,Walgreens Expressions Creative Art Contest Expands to High School Students Across the Country,https://www.nasdaq.com/press-release/walgreens-expressions-creative-art-contest-expands-to-high-school-students-across-the
WINT,15 HOURS AGO,Windtree Announces Issuance of New U.S. Patent Covering Technology on Its Redesigned AEROSURF® Device,https://www.nasdaq.com/press-release/windtree-announces-issuance-of-new-u.s.-patent-covering-technology-on-its-redesigned
WVE,5 HOURS AGO,Wave Life Sciences to Present at the 10th Annual SVB Leerink Global Healthcare Conference  ,https://www.nasdaq.com/press-release/wave-life-sciences-to-present-at-the-10th-annual-svb-leerink-global-healthcare
XAIR,14 HOURS AGO,Beyond Air® Receives Grant for Up to $2.17 million from the Cystic Fibrosis Foundation to Advance the Clinical Development of Inhaled Nitric Oxide to Treat Nontuberculous Mycobacteria Pulmonary Disease,https://www.nasdaq.com/press-release/beyond-airr-receives-grant-for-up-to-%242.17-million-from-the-cystic-fibrosis
XBIO,14 HOURS AGO,"Xenetic Biosciences, Inc. Announces Partner's Filing of Registration Dossier in Russia for Epolong Product Candidate That Utilizes Xenetic's PolyXen(R) Platform Technology",https://www.nasdaq.com/press-release/xenetic-biosciences-inc.-announces-partners-filing-of-registration-dossier-in-russia
XBIOW,,,
XBIT,"JAN 21, 2021",XBiotech Candidate True Human™ COVID-19 Therapy Found to Target Highly Infectious Emerging Strain,https://www.nasdaq.com/press-release/xbiotech-candidate-true-humantm-covid-19-therapy-found-to-target-highly-infectious
XCUR,"FEB 9, 2021",Exicure Announces Participation in 10th Annual SVB Leerink Global Healthcare Conference,https://www.nasdaq.com/press-release/exicure-announces-participation-in-10th-annual-svb-leerink-global-healthcare
XENE,"JAN 14, 2021",Xenon Pharmaceuticals Outlines Key Milestone Opportunities and Planned Leadership Transition in 2021,https://www.nasdaq.com/press-release/xenon-pharmaceuticals-outlines-key-milestone-opportunities-and-planned-leadership
XENT,5 DAYS AGO,Intersect ENT Announces Launch of the New Straight Delivery System Packaged with the PROPEL® Mini Sinus Implant,https://www.nasdaq.com/press-release/intersect-ent-announces-launch-of-the-new-straight-delivery-system-packaged-with-the
XERS,4 DAYS AGO,"Xeris Pharmaceuticals Receives European Commission Approval of Ogluo™ (glucagon) Injection for the Treatment of Severe Hypoglycaemia in Adults, Adolescents, and Children Aged 2 Years and Over With Diabetes Mellitus",https://www.nasdaq.com/press-release/xeris-pharmaceuticals-receives-european-commission-approval-of-ogluotm-glucagon
XFOR,5 DAYS AGO,"X4 Pharmaceuticals to Announce Fourth Quarter and Full Year 2020 Financial Results and Host a Conference Call and Webcast on March 4, 2021",https://www.nasdaq.com/press-release/x4-pharmaceuticals-to-announce-fourth-quarter-and-full-year-2020-financial-results
XGN,"FEB 3, 2021","Exagen Inc. To Participate in BTIG MedTech, Digital Health, Life Science & Diagnostic Tools Conference",https://www.nasdaq.com/press-release/exagen-inc.-to-participate-in-btig-medtech-digital-health-life-science-diagnostic
XLRN,14 HOURS AGO,"Health Canada Approves REBLOZYL® (luspatercept), New Class of Treatment for Adult Patients Living With Myelodysplastic Syndromes",https://www.nasdaq.com/press-release/health-canada-approves-reblozylr-luspatercept-new-class-of-treatment-for-adult-0
XNCR,6 HOURS AGO,"Xencor to Host Fourth Quarter and Full Year 2020 Financial Results Webcast and Conference Call on February 23, 2021",https://www.nasdaq.com/press-release/xencor-to-host-fourth-quarter-and-full-year-2020-financial-results-webcast-and
XOMA,"JAN 4, 2021",XOMA to Present at H.C. Wainwright Virtual BioConnect 2021 and Biotech Showcase Digital Conferences,https://www.nasdaq.com/press-release/xoma-to-present-at-h.c.-wainwright-virtual-bioconnect-2021-and-biotech-showcase
XOMAP,,,
XRAY,"FEB 4, 2021",Dentsply Sirona to Host Fourth Quarter and Full Year 2020 Conference Call on March 1st,https://www.nasdaq.com/press-release/dentsply-sirona-to-host-fourth-quarter-and-full-year-2020-conference-call-on-march
XTLB,,,
XTNT,"DEC 7, 2020",Xtant Medical Announces Expiration of Rights Offering,https://www.nasdaq.com/press-release/xtant-medical-announces-expiration-of-rights-offering-2020-12-07
YI,"FEB 5, 2021","111, Inc. Signs Strategic Cooperation Agreement with Jilin Baiyi Doctor Group to Create & Deliver New Models for Internet Medical Services",https://www.nasdaq.com/press-release/111-inc.-signs-strategic-cooperation-agreement-with-jilin-baiyi-doctor-group-to
YMAB,6 HOURS AGO,Y-mAbs Announces Proposed Public Offering of Common Stock,https://www.nasdaq.com/press-release/y-mabs-announces-proposed-public-offering-of-common-stock-2021-02-16
YMTX,6 DAYS AGO,"Yumanity Therapeutics Provides Update on Its Lead Parkinson’s Disease Clinical Program, YTX-7739",https://www.nasdaq.com/press-release/yumanity-therapeutics-provides-update-on-its-lead-parkinsons-disease-clinical-program
